Date,Evaporation,Volume,V2,SurfaceArea,EvapVol,Initial_Conc,C2 (mg/l)
2025-02-18,6.368564,584994.6,584994.542682924,9,0.057317076,175.0006955380171,175.00071268437907
2025-02-19,6.601531,584994.6,584994.540586221,9,0.059413779,175.00071268437907,175.00073045796998
2025-02-20,6.580234,584994.6,584994.540777894,9,0.059222106,175.00073045796998,175.00074817422387
2025-02-21,6.578351,584994.6,584994.540794841,9,0.05920515899999999,175.00074817422387,175.00076588540986
2025-02-22,6.6161575,584994.6,584994.5404545824,9,0.059545417499999996,175.00076588540986,175.00078369838582
2025-02-23,6.6126204,584994.6,584994.5404864164,9,0.059513583599999996,175.00078369838582,175.00080150184047
2025-02-24,6.590448,584994.6,584994.540685968,9,0.059314032,175.00080150184047,175.00081924560118
2025-02-25,6.6053877,584994.6,584994.5405515106,9,0.0594484893,175.00081924560118,175.00083702958653
2025-02-26,6.6518564,584994.6,584994.5401332923,9,0.0598667076,175.00083702958653,175.00085493868352
2025-02-27,6.7934,584994.6,584994.5388594,9,0.061140599999999996,175.00085493868352,175.00087322886668
2025-02-28,6.8681765,584994.6,584994.5381864115,9,0.061813588499999995,175.00087322886668,175.00089172037602
2025-03-01,6.931499,584994.6,584994.537616509,9,0.062383491,175.00089172037602,175.00091038237343
2025-03-02,7.1932826,584994.6,584994.5352604566,9,0.0647395434,175.00091038237343,175.00092974918516
2025-03-03,7.2205067,584994.6,584994.5350154397,9,0.0649845603,175.00092974918516,175.00094918929577
2025-03-04,7.1517453,584994.6,584994.5356342923,9,0.0643657077,175.00094918929577,175.00096844427895
2025-03-05,7.1379557,584994.6,584994.5357583987,9,0.06424160129999999,175.00096844427895,175.00098766213785
2025-03-06,7.273018,584994.6,584994.534542838,9,0.06545716200000001,175.00098766213785,175.0010072436336
2025-03-07,7.2325907,584994.6,584994.5349066837,9,0.0650933163,175.0010072436336,175.00102671628716
2025-03-08,7.365996,584994.6,584994.5337060359,9,0.066293964,175.00102671628716,175.00104654811653
2025-03-09,7.446026,584994.6,584994.532985766,9,0.067014234,175.00104654811653,175.00106659541686
2025-03-10,7.449722,584994.6,584994.532952502,9,0.06704749800000001,175.00106659541686,175.00108665267038
2025-03-11,7.5760508,584994.6,584994.5318155427,9,0.06818445719999999,175.00108665267038,175.00110705004755
2025-03-12,7.477393,584994.6,584994.532703463,9,0.067296537,175.00110705004755,175.00112718180574
2025-03-13,7.7430263,584994.6,584994.5303127633,9,0.0696872367,175.00112718180574,175.00114802874418
2025-03-14,7.9068604,584994.6,584994.5288382564,9,0.07116174360000001,175.00114802874418,175.001169316784
2025-03-15,7.988184,584994.6,584994.5281063439,9,0.071893656,175.001169316784,175.0011908237781
2025-03-16,7.997594,584994.6,584994.528021654,9,0.071978346,175.0011908237781,175.00121235610987
2025-03-17,8.048569,584994.6,584994.527562879,9,0.07243712100000001,175.00121235610987,175.0012340256869
2025-03-18,8.068623,584994.6,584994.527382393,9,0.072617607,175.0012340256869,175.00125574925906
2025-03-19,8.132742,584994.6,584994.5268053219,9,0.07319467800000001,175.00125574925906,175.00127764546488
2025-03-20,8.201481,584994.6,584994.526186671,9,0.073813329,175.00127764546488,175.00129972674307
2025-03-21,8.125194,584994.6,584994.526873254,9,0.07312674599999999,175.00129972674307,175.00132160263252
2025-03-22,8.106666,584994.6,584994.527040006,9,0.07295999400000001,175.00132160263252,175.00134342864078
2025-03-23,8.160105,584994.6,584994.526559055,9,0.073440945,175.00134342864078,175.00136539852846
2025-03-24,8.114761,584994.6,584994.526967151,9,0.073032849,175.00136539852846,175.00138724633678
2025-03-25,8.104863,584994.6,584994.527056233,9,0.07294376699999999,175.00138724633678,175.00140906749888
2025-03-26,8.242283,584994.6,584994.525819453,9,0.074180547,175.00140906749888,175.00143125864713
2025-03-27,8.49133,584994.6,584994.5235780299,9,0.07642197,175.00143125864713,175.0014541203212
2025-03-28,8.655206,584994.6,584994.522103146,9,0.07789685399999999,175.0014541203212,175.00147742321073
2025-03-29,8.575353,584994.6,584994.522821823,9,0.077178177,175.00147742321073,175.00150051111063
2025-03-30,8.403588,584994.6,584994.524367708,9,0.07563229199999999,175.00150051111063,175.001523136561
2025-03-31,8.253767,584994.6,584994.525716097,9,0.074283903,175.001523136561,175.00154535864274
2025-04-01,8.6065,584994.6,584994.5225414999,9,0.0774585,175.00154535864274,175.00156853041048
2025-04-02,8.770567,584994.6,584994.521064897,9,0.07893510299999999,175.00156853041048,175.00159214390828
2025-04-03,8.759319,584994.6,584994.5211661289,9,0.078833871,175.00159214390828,175.00161572712565
2025-04-04,8.8306675,584994.6,584994.5205239925,9,0.07947600750000001,175.00161572712565,175.0016395024419
2025-04-05,8.874227,584994.6,584994.520131957,9,0.079868043,175.0016395024419,175.00166339503915
2025-04-06,8.921631,584994.6,584994.5197053209,9,0.08029467900000001,175.00166339503915,175.00168741526826
2025-04-07,8.927705,584994.6,584994.519650655,9,0.080349345,175.00168741526826,175.00171145185405
2025-04-08,8.94975,584994.6,584994.51945225,9,0.08054774999999999,175.00171145185405,175.00173554779622
2025-04-09,8.944331,584994.6,584994.519501021,9,0.08049897900000001,175.00173554779622,175.0017596291518
2025-04-10,8.94346,584994.6,584994.51950886,9,0.08049114,175.0017596291518,175.00178370816565
2025-04-11,8.995089,584994.6,584994.519044199,9,0.08095580100000001,175.00178370816565,175.00180792618667
2025-04-12,9.03014,584994.6,584994.5187287399,9,0.08127126,175.00180792618667,175.00183223858102
2025-04-13,9.101862,584994.6,584994.518083242,9,0.081916758,175.00183223858102,175.0018567440803
2025-04-14,9.161054,584994.6,584994.517550514,9,0.082449486,175.0018567440803,175.0018814089493
2025-04-15,9.128696,584994.6,584994.517841736,9,0.08215826400000001,175.0018814089493,175.0019059867023
2025-04-16,9.081173,584994.6,584994.518269443,9,0.08173055700000001,175.0019059867023,175.00193043650964
2025-04-17,9.077959,584994.6,584994.518298369,9,0.081701631,175.00193043650964,175.00195487766712
2025-04-18,9.074572,584994.6,584994.518328852,9,0.081671148,175.00195487766712,175.00197930970896
2025-04-19,9.131067,584994.6,584994.5178203969,9,0.082179603,175.00197930970896,175.00200389385932
2025-04-20,9.181105,584994.6,584994.517370055,9,0.08262994500000001,175.00200389385932,175.00202861273365
2025-04-21,9.178104,584994.6,584994.517397064,9,0.082602936,175.00202861273365,175.00205332353167
2025-04-22,9.164932,584994.6,584994.517515612,9,0.08248438799999999,175.00205332353167,175.00207799886937
2025-04-23,9.2240505,584994.6,584994.5169835455,9,0.0830164545,175.00207799886937,175.00210283337913
2025-04-24,9.213837,584994.6,584994.5170754669,9,0.082924533,175.00210283337913,175.00212764039395
2025-04-25,9.224863,584994.6,584994.516976233,9,0.083023767,175.00212764039395,175.0021524770983
2025-04-26,9.235407,584994.6,584994.5168813369,9,0.083118663,175.0021524770983,175.0021773421945
2025-04-27,9.258854,584994.6,584994.516670314,9,0.083329686,175.0021773421945,175.00220227042212
2025-04-28,9.316957,584994.6,584994.516147387,9,0.083852613,175.00220227042212,175.0022273550879
2025-04-29,9.320406,584994.6,584994.516116346,9,0.083883654,175.0022273550879,175.00225244904328
2025-04-30,9.26137,584994.6,584994.51664767,9,0.08335232999999999,175.00225244904328,175.00227738405562
2025-05-01,9.493528,584994.6,584994.514558248,9,0.085441752,175.00227738405562,175.00230294412637
2025-05-02,9.48934,584994.6,584994.51459594,9,0.08540406,175.00230294412637,175.00232849292522
2025-05-03,9.325507,584994.6,584994.5160704369,9,0.083929563,175.00232849292522,175.00235360062888
2025-05-04,9.299775,584994.6,584994.516302025,9,0.083697975,175.00235360062888,175.0023786390561
2025-05-05,9.286782,584994.6,584994.5164189619,9,0.08358103800000001,175.0023786390561,175.00240364250496
2025-05-06,9.311751,584994.6,584994.516194241,9,0.083805759,175.00240364250496,175.00242871318315
2025-05-07,9.306882,584994.6,584994.516238062,9,0.083761938,175.00242871318315,175.0024537707558
2025-05-08,9.326883,584994.6,584994.516058053,9,0.083941947,175.0024537707558,175.00247888218215
2025-05-09,9.31631,584994.6,584994.51615321,9,0.08384679,175.00247888218215,175.00250396514565
2025-05-10,9.314177,584994.6,584994.516172407,9,0.083827593,175.00250396514565,175.00252904236993
2025-05-11,9.344048,584994.6,584994.515903568,9,0.08409643200000001,175.00252904236993,175.00255420002162
2025-05-12,9.333241,584994.6,584994.516000831,9,0.083999169,175.00255420002162,175.00257932858045
2025-05-13,9.357392,584994.6,584994.515783472,9,0.08421652800000001,175.00257932858045,175.00260452216642
2025-05-14,9.415593,584994.6,584994.515259663,9,0.084740337,175.00260452216642,175.00262987245483
2025-05-15,9.399505,584994.6,584994.515404455,9,0.08459554500000001,175.00262987245483,175.002655179432
2025-05-16,9.346941,584994.6,584994.515877531,9,0.08412246899999999,175.002655179432,175.00268034489085
2025-05-17,9.365593,584994.6,584994.5157096629,9,0.084290337,175.00268034489085,175.00270556057154
2025-05-18,9.354807,584994.6,584994.515806737,9,0.08419326299999999,175.00270556057154,175.00273074721588
2025-05-19,9.347445,584994.6,584994.515872995,9,0.08412700499999999,175.00273074721588,175.00275591404255
2025-05-20,9.445819,584994.6,584994.514987629,9,0.085012371,175.00275591404255,175.00278134573261
2025-05-21,9.432902,584994.6,584994.515103882,9,0.084896118,175.00278134573261,175.00280674264897
2025-05-22,9.342556,584994.6,584994.5159169959,9,0.084083004,175.00280674264897,175.00283189632358
2025-05-23,9.33126,584994.6,584994.5160186599,9,0.08398134,175.00283189632358,175.00285701958873
2025-05-24,9.308985,584994.6,584994.516219135,9,0.08378086500000001,175.00285701958873,175.00288208288475
2025-05-25,9.311593,584994.6,584994.516195663,9,0.083804337,175.00288208288475,175.00290715320608
2025-05-26,9.291869,584994.6,584994.5163731789,9,0.083626821,175.00290715320608,175.00293217042656
2025-05-27,9.29297,584994.6,584994.51636327,9,0.08363673,175.00293217042656,175.00295719061492
2025-05-28,9.295354,584994.6,584994.516341814,9,0.083658186,175.00295719061492,175.00298221722548
2025-05-29,9.243642,584994.6,584994.5168072219,9,0.083192778,175.00298221722548,175.00300710461133
2025-05-30,9.261001,584994.6,584994.5166509909,9,0.083349009,175.00300710461133,175.00303203873773
2025-05-31,9.236822,584994.6,584994.516868602,9,0.08313139800000001,175.00303203873773,175.0030569077686
2025-06-01,9.388482,584994.6,584994.5155036619,9,0.08449633799999999,175.0030569077686,175.00308218512944
2025-06-02,9.359236,584994.6,584994.5157668759,9,0.08423312399999999,175.00308218512944,175.00310738375256
2025-06-03,9.352641,584994.6,584994.515826231,9,0.08417376900000001,175.00310738375256,175.00313256462306
2025-06-04,9.317003,584994.6,584994.516146973,9,0.083853027,175.00313256462306,175.00315764954604
2025-06-05,9.30218,584994.6,584994.51628038,9,0.08371962,175.00315764954604,175.0031826945635
2025-06-06,9.343914,584994.6,584994.515904774,9,0.084095226,175.0031826945635,175.00320785194842
2025-06-07,9.383289,584994.6,584994.515550399,9,0.084449601,175.00320785194842,175.0032331153495
2025-06-08,9.41692,584994.6,584994.51524772,9,0.08475228,175.0032331153495,175.00325846930176
2025-06-09,9.406062,584994.6,584994.515345442,9,0.084654558,175.00325846930176,175.0032837940238
2025-06-10,9.401003,584994.6,584994.515390973,9,0.084609027,175.0032837940238,175.00330910512872
2025-06-11,9.409302,584994.6,584994.5153162819,9,0.084683718,175.00330910512872,175.00333443858145
2025-06-12,9.2959385,584994.6,584994.5163365535,9,0.0836634465,175.00333443858145,175.00335946681966
2025-06-13,9.275053,584994.6,584994.516524523,9,0.08347547699999999,175.00335946681966,175.00338443882964
2025-06-14,9.262771,584994.6,584994.516635061,9,0.08336493900000001,175.00338443882964,175.0034093777753
2025-06-15,9.29193,584994.6,584994.51637263,9,0.08362737,175.0034093777753,175.0034343952318
2025-06-16,9.168375,584994.6,584994.517484625,9,0.08251537499999999,175.0034343952318,175.00345908003413
2025-06-17,9.131483,584994.6,584994.517816653,9,0.082183347,175.00345908003413,175.0034836655124
2025-06-18,9.102332,584994.6,584994.5180790119,9,0.08192098800000001,175.0034836655124,175.00350817250836
2025-06-19,9.114398,584994.6,584994.517970418,9,0.08202958199999999,175.00350817250836,175.0035327119941
2025-06-20,9.111177,584994.6,584994.517999407,9,0.082000593,175.0035327119941,175.00355724281107
2025-06-21,9.0742855,584994.6,584994.5183314305,9,0.08166856950000001,175.00355724281107,175.00358167430525
2025-06-22,9.022235,584994.6,584994.518799885,9,0.081200115,175.00358167430525,175.0036059656627
2025-06-23,9.002508,584994.6,584994.518977428,9,0.08102257200000001,175.0036059656627,175.00363020391077
2025-06-24,9.139775,584994.6,584994.517742025,9,0.082257975,175.00363020391077,175.0036548117384
2025-06-25,9.174282,584994.6,584994.517431462,9,0.082568538,175.0036548117384,175.00367951247574
2025-06-26,9.174705,584994.6,584994.5174276549,9,0.082572345,175.00367951247574,175.00370421435548
2025-06-27,9.186781,584994.6,584994.517318971,9,0.08268102899999999,175.00370421435548,175.00372894875198
2025-06-28,9.173149,584994.6,584994.517441659,9,0.082558341,175.00372894875198,175.0037536464493
2025-06-29,9.150214,584994.6,584994.517648074,9,0.082351926,175.0037536464493,175.00377828240013
2025-06-30,9.129311,584994.6,584994.517836201,9,0.082163799,175.00377828240013,175.00380286207536
2025-07-01,8.992316,584994.6,584994.519069156,9,0.080930844,175.00380286207536,175.00382707290981
2025-07-02,8.697229,584994.6,584994.521724939,9,0.07827506099999999,175.00382707290981,175.0038504892577
2025-07-03,8.521143,584994.6,584994.523309713,9,0.076690287,175.0038504892577,175.0038734315161
2025-07-04,8.473834,584994.6,584994.523735494,9,0.076264506,175.0038734315161,175.0038962464031
2025-07-05,8.355862,584994.6,584994.524797242,9,0.07520275800000001,175.0038962464031,175.00391874366605
2025-07-06,8.337399,584994.6,584994.5249634089,9,0.075036591,175.00391874366605,175.00394119122225
2025-07-07,8.339031,584994.6,584994.5249487209,9,0.07505127900000001,175.00394119122225,175.00396364317533
2025-07-08,8.365085,584994.6,584994.524714235,9,0.075285765,175.00396364317533,175.00398616527892
2025-07-09,8.332844,584994.6,584994.525004404,9,0.074995596,175.00398616527892,175.0040086005799
2025-07-10,8.321255,584994.6,584994.5251087049,9,0.07489129500000001,175.0040086005799,175.00403100468162
2025-07-11,8.320815,584994.6,584994.525112665,9,0.074887335,175.00403100468162,175.0040534076015
2025-07-12,8.242412,584994.6,584994.5258182919,9,0.074181708,175.0040534076015,175.0040755994324
2025-07-13,8.2467,584994.6,584994.5257797,9,0.0742203,175.0040755994324,175.0040978028111
2025-07-14,8.25871,584994.6,584994.52567161,9,0.07432839000000001,175.0040978028111,175.00412003852827
2025-07-15,8.249139,584994.6,584994.525757749,9,0.074242251,175.00412003852827,175.00414224847935
2025-07-16,8.206715,584994.6,584994.5261395649,9,0.07386043500000002,175.00414224847935,175.004164344211
2025-07-17,8.237061,584994.6,584994.525866451,9,0.074133549,175.004164344211,175.00418652164896
2025-07-18,8.269844,584994.6,584994.525571404,9,0.07442859600000001,175.00418652164896,175.00420878735457
2025-07-19,8.313318,584994.6,584994.525180138,9,0.074819862,175.00420878735457,175.00423117011235
2025-07-20,8.385749,584994.6,584994.524528259,9,0.07547174100000001,175.00423117011235,175.00425374788608
2025-07-21,8.353422,584994.6,584994.524819202,9,0.075180798,175.00425374788608,175.00427623862555
2025-07-22,8.280723,584994.6,584994.5254734929,9,0.07452650699999999,175.00427623862555,175.00429853363323
2025-07-23,8.258003,584994.6,584994.5256779729,9,0.074322027,175.00429853363323,175.00432076747242
2025-07-24,8.249121,584994.6,584994.525757911,9,0.07424208900000001,175.00432076747242,175.0043429774005
2025-07-25,8.256222,584994.6,584994.5256940019,9,0.07430599799999998,175.0043429774005,175.0043652064502
2025-07-26,8.23528,584994.6,584994.52588248,9,0.07411751999999999,175.0043652064502,175.0043873791184
2025-07-27,8.262456,584994.6,584994.525637896,9,0.074362104,175.0043873791184,175.00440962495813
2025-07-28,8.307901,584994.6,584994.5252288909,9,0.074771109,175.00440962495813,175.00443199315686
2025-07-29,8.297047,584994.6,584994.525326577,9,0.07467342299999999,175.00443199315686,175.00445433213508
2025-07-30,8.293995,584994.6,584994.525354045,9,0.074645955,175.00445433213508,175.00447666289895
2025-07-31,8.296099,584994.6,584994.525335109,9,0.074664891,175.00447666289895,175.0044989993305
2025-08-01,8.277748,584994.6,584994.525500268,9,0.07449973200000001,175.0044989993305,175.00452128635663
2025-08-02,8.060364,584994.6,584994.527456724,9,0.07254327599999999,175.00452128635663,175.00454298810033
2025-08-03,7.9807916,584994.6,584994.5281728755,9,0.0718271244,175.00454298810033,175.00456447560572
2025-08-04,7.9251804,584994.6,584994.5286733764,9,0.0713266236,175.00456447560572,175.00458581338597
2025-08-05,7.867058,584994.6,584994.529196478,9,0.07080352200000001,175.00458581338597,175.00460699467985
2025-08-06,7.8117976,584994.6,584994.5296938216,9,0.0703061784,175.00460699467985,175.00462802719298
2025-08-07,7.7653437,584994.6,584994.5301119067,9,0.0698880933,175.00462802719298,175.00464893463595
2025-08-08,7.802309,584994.6,584994.529779219,9,0.070220781,175.00464893463595,175.00466994160695
2025-08-09,7.8305883,584994.6,584994.5295247053,9,0.0704752947,175.00466994160695,175.00469102471982
2025-08-10,7.8323307,584994.6,584994.5295090236,9,0.0704909763,175.00469102471982,175.00471211252648
2025-08-11,7.8334193,584994.6,584994.5294992262,9,0.07050077369999999,175.00471211252648,175.00473320326662
2025-08-12,7.778273,584994.6,584994.529995543,9,0.070004457,175.00473320326662,175.00475414553307
2025-08-13,7.8241043,584994.6,584994.5295830612,9,0.0704169387,175.00475414553307,175.00477521119853
2025-08-14,7.852366,584994.6,584994.529328706,9,0.07067129400000001,175.00477521119853,175.0047963529585
2025-08-15,7.8200865,584994.6,584994.5296192215,9,0.0703807785,175.0047963529585,175.00481740781146
2025-08-16,7.766405,584994.6,584994.5301023549,9,0.069897645,175.00481740781146,175.00483831813452
2025-08-17,7.740336,584994.6,584994.5303369759,9,0.069663024,175.00483831813452,175.0048591582717
2025-08-18,7.7792196,584994.6,584994.5299870236,9,0.0700129764,175.0048591582717,175.00488010310187
2025-08-19,7.797072,584994.6,584994.529826352,9,0.070173648,175.00488010310187,175.00490109600048
2025-08-20,7.8117113,584994.6,584994.5296945983,9,0.0703054017,175.00490109600048,175.0049221283166
2025-08-21,7.8174458,584994.6,584994.5296429878,9,0.0703570122,175.0049221283166,175.00494317607487
2025-08-22,7.7617207,584994.6,584994.5301445137,9,0.06985548629999999,175.00494317607487,175.0049640738009
2025-08-23,7.7801986,584994.6,584994.5299782126,9,0.07002178740000001,175.0049640738009,175.00498502127948
2025-08-24,7.796725,584994.6,584994.529829475,9,0.070170525,175.00498502127948,175.0050060132564
2025-08-25,7.7853656,584994.6,584994.5299317095,9,0.07006829040000001,175.0050060132564,175.0050269746517
2025-08-26,7.7320633,584994.6,584994.5304114303,9,0.06958856969999999,175.0050269746517,175.00504779253785
2025-08-27,7.6617327,584994.6,584994.5310444057,9,0.0689555943,175.00504779253785,175.0050684210676
2025-08-28,7.5540066,584994.6,584994.5320139406,9,0.0679860594,175.0050684210676,175.00508875955677
2025-08-29,7.523347,584994.6,584994.532289877,9,0.067710123,175.00508875955677,175.0051090155001
2025-08-30,7.521852,584994.6,584994.532303332,9,0.067696668,175.0051090155001,175.00512926742059
2025-08-31,7.4828267,584994.6,584994.5326545597,9,0.0673454403,175.00512926742059,175.00514941427124
2025-09-01,7.6499553,584994.6,584994.5311504023,9,0.0688495977,175.00514941427124,175.00517001110336
2025-09-02,7.5961423,584994.6,584994.5316347192,9,0.0683652807,175.00517001110336,175.0051904630511
2025-09-03,7.633703,584994.6,584994.531296673,9,0.06870332700000001,175.0051904630511,175.00521101613012
2025-09-04,7.6249166,584994.6,584994.5313757506,9,0.06862424939999999,175.00521101613012,175.00523154555495
2025-09-05,7.5941024,584994.6,584994.5316530784,9,0.0683469216,175.00523154555495,175.0052519920176
2025-09-06,7.51739,584994.6,584994.5323434899,9,0.06765651,175.0052519920176,175.00527223194112
2025-09-07,7.428354,584994.6,584994.533144814,9,0.066855186,175.00527223194112,175.00529223214517
2025-09-08,7.4157386,584994.6,584994.5332583525,9,0.0667416474,175.00529223214517,175.00531219838564
2025-09-09,7.410469,584994.6,584994.533305779,9,0.066694221,175.00531219838564,175.0053321504404
2025-09-10,7.3835177,584994.6,584994.5335483407,9,0.06645165930000001,175.0053321504404,175.00535202993336
2025-09-11,7.3541675,584994.6,584994.5338124925,9,0.06618750749999999,175.00535202993336,175.00537183040564
2025-09-12,7.2408824,584994.6,584994.5348320584,9,0.0651679416,175.00537183040564,175.00539132586957
2025-09-13,7.2997894,584994.6,584994.5343018954,9,0.06569810459999999,175.00539132586957,175.0054109799378
2025-09-14,7.370088,584994.6,584994.533669208,9,0.066330792,175.0054109799378,175.0054308232814
2025-09-15,7.3944283,584994.6,584994.5334501453,9,0.0665498547,175.0054308232814,175.00545073216142
2025-09-16,7.3643293,584994.6,584994.5337210363,9,0.06627896369999998,175.00545073216142,175.00547056000465
2025-09-17,7.343324,584994.6,584994.5339100839,9,0.066089916,175.00547056000465,175.0054903312951
2025-09-18,7.3947325,584994.6,584994.5334474074,9,0.06655259250000001,175.0054903312951,175.00551024100096
2025-09-19,7.4368753,584994.6,584994.5330681222,9,0.0669318777,175.00551024100096,175.00553026417512
2025-09-20,7.4758835,584994.6,584994.5327170484,9,0.0672829515,175.00553026417512,175.00555039237796
2025-09-21,7.5675607,584994.6,584994.5318919537,9,0.0681080463,175.00555039237796,175.00557076741651
2025-09-22,7.529332,584994.6,584994.5322360119,9,0.067763988,175.00557076741651,175.00559103952978
2025-09-23,7.4871626,584994.6,584994.5326155366,9,0.0673844634,175.00559103952978,175.00561119810766
2025-09-24,7.405216,584994.6,584994.533353056,9,0.066646944,175.00561119810766,175.00563113605327
2025-09-25,7.354414,584994.6,584994.533810274,9,0.066189726,175.00563113605327,175.0056509372208
2025-09-26,7.3110385,584994.6,584994.5342006534,9,0.0657993465,175.0056509372208,175.00567062160553
2025-09-27,7.2192836,584994.6,584994.5350264476,9,0.06497355240000001,175.00567062160553,175.00569005894968
2025-09-28,7.2761126,584994.6,584994.5345149866,9,0.0654850134,175.00569005894968,175.00570964930358
2025-09-29,7.389245,584994.6,584994.533496795,9,0.066503205,175.00570964930358,175.0057295442597
2025-09-30,7.3639865,584994.6,584994.5337241215,9,0.06627587850000001,175.0057295442597,175.00574937121158
2025-10-01,7.147502,584994.6,584994.535672482,9,0.064327518,175.00574937121158,175.00576861529817
2025-10-02,7.092026,584994.6,584994.536171766,9,0.063828234,175.00576861529817,175.00578771002208
2025-10-03,7.067295,584994.6,584994.536394345,9,0.063605655,175.00578771002208,175.00580673816174
2025-10-04,7.0305204,584994.6,584994.5367253164,9,0.0632746836,175.00580673816174,175.0058256672907
2025-10-05,7.0027895,584994.6,584994.5369748945,9,0.0630251055,175.0058256672907,175.00584452175846
